group,protein_heavy_atom_order,atom_index,rmsf_nm
CWLD_aq0p5_charge_weighted_density,393,760,0.07936986
CWLD_aq0p5_charge_weighted_density,394,770,0.06499364
CWLD_aq0p5_charge_weighted_density,395,771,0.065256774
CWLD_aq0p5_charge_weighted_density,396,772,0.06774435
CWLD_aq0p5_charge_weighted_density,397,773,0.071769916
CWLD_aq0p5_charge_weighted_density,398,774,0.07233285
CWLD_aq0p5_charge_weighted_density,399,775,0.0870283
CWLD_aq0p5_charge_weighted_density,400,776,0.07912268
CWLD_aq0p5_charge_weighted_density,401,777,0.102874786
CWLD_aq0p5_charge_weighted_density,402,789,0.06930553
CWLD_aq0p5_charge_weighted_density,403,790,0.07446241
CWLD_aq0p5_charge_weighted_density,404,791,0.07289937
CWLD_aq0p5_charge_weighted_density,405,792,0.0795216
CWLD_aq0p5_charge_weighted_density,406,793,0.08417753
CWLD_aq0p5_charge_weighted_density,407,794,0.087423
CWLD_aq0p5_charge_weighted_density,408,795,0.13743266
CWLD_aq0p5_charge_weighted_density,409,796,0.11219366
CWLD_aq0p5_charge_weighted_density,410,803,0.07088155
CWLD_aq0p5_charge_weighted_density,411,804,0.074796356
CWLD_aq0p5_charge_weighted_density,412,805,0.074972585
CWLD_aq0p5_charge_weighted_density,413,806,0.08023956
CWLD_aq0p5_charge_weighted_density,414,807,0.082208075
CWLD_aq0p5_charge_weighted_density,415,808,0.13823561
CWLD_aq0p5_charge_weighted_density,416,809,0.14920814
CWLD_aq0p5_charge_weighted_density,417,810,0.17569631
CWLD_aq0p5_charge_weighted_density,418,811,0.15825264
CWLD_aq0p5_charge_weighted_density,419,818,0.0836174
CWLD_aq0p5_charge_weighted_density,420,819,0.08411766
CWLD_aq0p5_charge_weighted_density,421,820,0.08290142
CWLD_aq0p5_charge_weighted_density,422,821,0.088245824
CWLD_aq0p5_charge_weighted_density,423,822,0.08281263
CWLD_aq0p5_charge_weighted_density,424,823,0.07956301
CWLD_aq0p5_charge_weighted_density,425,824,0.09235017
CWLD_aq0p5_charge_weighted_density,426,834,0.082435824
CWLD_aq0p5_charge_weighted_density,427,835,0.085427485
CWLD_aq0p5_charge_weighted_density,428,836,0.09246847
CWLD_aq0p5_charge_weighted_density,429,837,0.085761495
CWLD_aq0p5_charge_weighted_density,430,838,0.08814611
CWLD_aq0p5_charge_weighted_density,431,839,0.10637509
CWLD_aq0p5_charge_weighted_density,432,840,0.110293366
CWLD_aq0p5_charge_weighted_density,433,841,0.12897706
CWLD_aq0p5_charge_weighted_density,434,846,0.12500311
CWLD_aq0p5_charge_weighted_density,435,847,0.13902666
CWLD_aq0p5_charge_weighted_density,436,848,0.14645469
CWLD_aq0p5_charge_weighted_density,437,849,0.16201071
CWLD_aq0p5_charge_weighted_density,438,850,0.14817813
CWLD_aq0p5_charge_weighted_density,439,856,0.14345182
CWLD_aq0p5_charge_weighted_density,440,857,0.15072608
CWLD_aq0p5_charge_weighted_density,441,858,0.14859658
CWLD_aq0p5_charge_weighted_density,442,859,0.16427761
CWLD_aq0p5_charge_weighted_density,443,860,0.15442945
CWLD_aq0p5_charge_weighted_density,444,861,0.15895694
CWLD_aq0p5_charge_weighted_density,445,862,0.18185231
CWLD_aq0p5_charge_weighted_density,446,863,0.14748687
CWLD_aq0p5_charge_weighted_density,447,868,0.13529477
CWLD_aq0p5_charge_weighted_density,448,869,0.137689
CWLD_aq0p5_charge_weighted_density,449,870,0.1334231
CWLD_aq0p5_charge_weighted_density,450,871,0.14656042
CWLD_aq0p5_charge_weighted_density,451,875,0.124628745
CWLD_aq0p5_charge_weighted_density,452,876,0.12647071
CWLD_aq0p5_charge_weighted_density,453,877,0.11451329
CWLD_aq0p5_charge_weighted_density,454,878,0.13295048
CWLD_aq0p5_charge_weighted_density,455,879,0.13264424
CWLD_aq0p5_charge_weighted_density,456,880,0.12743753
CWLD_aq0p5_charge_weighted_density,457,881,0.15291344
CWLD_aq0p5_charge_weighted_density,458,882,0.12485182
CWLD_aq0p5_charge_weighted_density,459,889,0.09761448
CWLD_aq0p5_charge_weighted_density,460,890,0.089856505
CWLD_aq0p5_charge_weighted_density,461,891,0.07918006
CWLD_aq0p5_charge_weighted_density,462,892,0.079172574
CWLD_aq0p5_charge_weighted_density,463,896,0.07952175
CWLD_aq0p5_charge_weighted_density,464,897,0.07495684
CWLD_aq0p5_charge_weighted_density,465,898,0.07097333
CWLD_aq0p5_charge_weighted_density,466,899,0.073854506
CWLD_aq0p5_charge_weighted_density,467,900,0.08303177
CWLD_aq0p5_charge_weighted_density,468,901,0.09733422
CWLD_aq0p5_charge_weighted_density,469,902,0.09223703
CWLD_aq0p5_charge_weighted_density,470,910,0.06810984
CWLD_aq0p5_charge_weighted_density,471,911,0.062983885
CWLD_aq0p5_charge_weighted_density,472,912,0.062291738
CWLD_aq0p5_charge_weighted_density,473,913,0.060807716
CWLD_aq0p5_charge_weighted_density,474,914,0.059953056
CWLD_aq0p5_charge_weighted_density,475,915,0.06490942
CWLD_aq0p5_charge_weighted_density,476,916,0.061850015
CWLD_aq0p5_charge_weighted_density,477,917,0.0729397
CWLD_aq0p5_charge_weighted_density,478,929,0.07498756
CWLD_aq0p5_charge_weighted_density,479,930,0.06918079
CWLD_aq0p5_charge_weighted_density,480,931,0.063646115
CWLD_aq0p5_charge_weighted_density,481,932,0.06843277
CWLD_aq0p5_charge_weighted_density,482,933,0.07055987
CWLD_aq0p5_charge_weighted_density,483,934,0.07753246
CWLD_aq0p5_charge_weighted_density,484,935,0.08816631
CWLD_aq0p5_charge_weighted_density,485,936,0.088768356
CWLD_aq0p5_charge_weighted_density,486,941,0.060788095
CWLD_aq0p5_charge_weighted_density,487,942,0.058776204
CWLD_aq0p5_charge_weighted_density,488,943,0.05960256
CWLD_aq0p5_charge_weighted_density,489,944,0.06560396
CWLD_aq0p5_charge_weighted_density,490,945,0.06226943
CWLD_aq0p5_charge_weighted_density,491,946,0.06957501
CWLD_aq0p5_charge_weighted_density,492,947,0.07680407
CWLD_aq0p5_charge_weighted_density,493,948,0.08105713
CWLD_aq0p5_charge_weighted_density,494,949,0.09022184
CWLD_aq0p5_charge_weighted_density,495,950,0.092518546
CWLD_aq0p5_charge_weighted_density,496,951,0.095154464
CWLD_aq0p5_charge_weighted_density,497,961,0.061450236
CWLD_aq0p5_charge_weighted_density,498,962,0.06864269
CWLD_aq0p5_charge_weighted_density,499,963,0.07182327
CWLD_aq0p5_charge_weighted_density,500,964,0.079159945
CWLD_aq0p5_charge_weighted_density,501,965,0.07593378
CWLD_aq0p5_charge_weighted_density,502,966,0.08416188
CWLD_aq0p5_charge_weighted_density,503,967,0.06355047
CWLD_aq0p5_charge_weighted_density,504,975,0.07093424
CWLD_aq0p5_charge_weighted_density,505,976,0.07002749
CWLD_aq0p5_charge_weighted_density,506,977,0.06833759
CWLD_aq0p5_charge_weighted_density,507,978,0.07106371
CWLD_aq0p5_charge_weighted_density,508,979,0.07236844
CWLD_aq0p5_charge_weighted_density,509,980,0.110738896
CWLD_aq0p5_charge_weighted_density,510,981,0.10162561
CWLD_aq0p5_charge_weighted_density,511,982,0.08595224
CWLD_aq0p5_charge_weighted_density,512,983,0.11666404
CWLD_aq0p5_charge_weighted_density,513,990,0.06933038
CWLD_aq0p5_charge_weighted_density,514,991,0.072788686
CWLD_aq0p5_charge_weighted_density,515,992,0.071468666
CWLD_aq0p5_charge_weighted_density,516,993,0.071998246
CWLD_aq0p5_charge_weighted_density,517,994,0.08115148
CWLD_aq0p5_charge_weighted_density,518,995,0.060912047
CWLD_aq0p5_charge_weighted_density,519,996,0.061312348
CWLD_aq0p5_charge_weighted_density,520,997,0.07967081
CWLD_aq0p5_charge_weighted_density,521,998,0.069543496
CWLD_aq0p5_charge_weighted_density,522,999,0.0874185
CWLD_aq0p5_charge_weighted_density,523,1000,0.078440756
CWLD_aq0p5_charge_weighted_density,524,1010,0.07372186
CWLD_aq0p5_charge_weighted_density,525,1011,0.077731915
CWLD_aq0p5_charge_weighted_density,526,1012,0.07751278
CWLD_aq0p5_charge_weighted_density,527,1013,0.08445662
CWLD_aq0p5_charge_weighted_density,528,1014,0.08059031
CWLD_aq0p5_charge_weighted_density,529,1015,0.097858824
CWLD_aq0p5_charge_weighted_density,530,1016,0.17734864
CWLD_aq0p5_charge_weighted_density,531,1017,0.08280468
CWLD_aq0p5_charge_weighted_density,532,1029,0.07613581
CWLD_aq0p5_charge_weighted_density,533,1030,0.08184821
CWLD_aq0p5_charge_weighted_density,534,1031,0.082410984
CWLD_aq0p5_charge_weighted_density,535,1032,0.08851857
CWLD_aq0p5_charge_weighted_density,536,1033,0.08633816
CWLD_aq0p5_charge_weighted_density,537,1034,0.09803829
CWLD_aq0p5_charge_weighted_density,538,1035,0.09144501
CWLD_aq0p5_charge_weighted_density,539,1043,0.0828487
CWLD_aq0p5_charge_weighted_density,540,1044,0.08655511
CWLD_aq0p5_charge_weighted_density,541,1045,0.08588403
CWLD_aq0p5_charge_weighted_density,542,1046,0.08798981
CWLD_aq0p5_charge_weighted_density,543,1047,0.100243516
CWLD_aq0p5_charge_weighted_density,544,1048,0.10773947
CWLD_aq0p5_charge_weighted_density,545,1049,0.1267251
CWLD_aq0p5_charge_weighted_density,546,1050,0.12803517
CWLD_aq0p5_charge_weighted_density,547,1060,0.091478325
CWLD_aq0p5_charge_weighted_density,548,1061,0.097151816
CWLD_aq0p5_charge_weighted_density,549,1062,0.107973166
CWLD_aq0p5_charge_weighted_density,550,1063,0.12492687
CWLD_aq0p5_charge_weighted_density,551,1064,0.10977669
CWLD_aq0p5_charge_weighted_density,552,1065,0.11396363
CWLD_aq0p5_charge_weighted_density,553,1066,0.12292388
CWLD_aq0p5_charge_weighted_density,554,1067,0.24587883
CWLD_aq0p5_charge_weighted_density,555,1077,0.11937508
CWLD_aq0p5_charge_weighted_density,556,1078,0.14080822
CWLD_aq0p5_charge_weighted_density,557,1079,0.13199924
CWLD_aq0p5_charge_weighted_density,558,1080,0.15693204
CWLD_aq0p5_charge_weighted_density,559,1081,0.1695699
CWLD_aq0p5_charge_weighted_density,560,1087,0.1111516
CWLD_aq0p5_charge_weighted_density,561,1088,0.103131935
CWLD_aq0p5_charge_weighted_density,562,1089,0.09293775
CWLD_aq0p5_charge_weighted_density,563,1090,0.10901303
CWLD_aq0p5_charge_weighted_density,564,1091,0.10639718
CWLD_aq0p5_charge_weighted_density,565,1092,0.12249612
CWLD_aq0p5_charge_weighted_density,566,1093,0.14022623
CWLD_aq0p5_charge_weighted_density,567,1094,0.117731996
CWLD_aq0p5_charge_weighted_density,568,1095,0.124991745
CWLD_aq0p5_charge_weighted_density,569,1096,0.16000086
CWLD_aq0p5_charge_weighted_density,570,1097,0.1322015
CWLD_aq0p5_charge_weighted_density,571,1111,0.085244946
CWLD_aq0p5_charge_weighted_density,572,1112,0.083706565
CWLD_aq0p5_charge_weighted_density,573,1113,0.09382181
CWLD_aq0p5_charge_weighted_density,574,1114,0.105500594
CWLD_aq0p5_charge_weighted_density,575,1115,0.092801444
CWLD_aq0p5_charge_weighted_density,576,1116,0.12239954
CWLD_aq0p5_charge_weighted_density,577,1117,0.09169262
CWLD_aq0p5_charge_weighted_density,578,1118,0.09673586
CWLD_aq0p5_charge_weighted_density,579,1119,0.14176452
CWLD_aq0p5_charge_weighted_density,580,1133,0.1011668
CWLD_aq0p5_charge_weighted_density,581,1134,0.11715337
CWLD_aq0p5_charge_weighted_density,582,1135,0.12304161
CWLD_aq0p5_charge_weighted_density,583,1136,0.13329574
CWLD_aq0p5_charge_weighted_density,584,1137,0.13090937
CWLD_aq0p5_charge_weighted_density,585,1138,0.12874667
CWLD_aq0p5_charge_weighted_density,586,1139,0.17682113
CWLD_aq0p5_charge_weighted_density,587,1140,0.1782247
CWLD_aq0p5_charge_weighted_density,588,1150,0.1260423
CWLD_aq0p5_charge_weighted_density,589,1151,0.13833152
CWLD_aq0p5_charge_weighted_density,590,1152,0.1427065
CWLD_aq0p5_charge_weighted_density,591,1153,0.15394406
CWLD_aq0p5_charge_weighted_density,592,1154,0.13977346
CWLD_aq0p5_charge_weighted_density,593,1155,0.14983995
CWLD_aq0p5_charge_weighted_density,594,1156,0.16990614
CWLD_aq0p5_charge_weighted_density,595,1157,0.23919259
CWLD_aq0p5_charge_weighted_density,596,1158,0.2674844
CWLD_aq0p5_charge_weighted_density,597,1172,0.17566696
CWLD_aq0p5_charge_weighted_density,598,1173,0.1921715
CWLD_aq0p5_charge_weighted_density,599,1174,0.18379015
CWLD_aq0p5_charge_weighted_density,600,1175,0.1879888
CWLD_aq0p5_charge_weighted_density,601,1176,0.24528888
CWLD_aq0p5_charge_weighted_density,602,1177,0.21581925
CWLD_aq0p5_charge_weighted_density,603,1178,0.22340952
CWLD_aq0p5_charge_weighted_density,604,1179,0.2572247
CWLD_aq0p5_charge_weighted_density,605,1184,0.18543191
CWLD_aq0p5_charge_weighted_density,606,1185,0.2035085
CWLD_aq0p5_charge_weighted_density,607,1186,0.18635017
CWLD_aq0p5_charge_weighted_density,608,1187,0.22802688
CWLD_aq0p5_charge_weighted_density,609,1188,0.22320384
CWLD_aq0p5_charge_weighted_density,610,1189,0.19794129
CWLD_aq0p5_charge_weighted_density,611,1190,0.2576986
CWLD_aq0p5_charge_weighted_density,612,1198,0.14298405
CWLD_aq0p5_charge_weighted_density,613,1199,0.14941841
CWLD_aq0p5_charge_weighted_density,614,1200,0.12849848
CWLD_aq0p5_charge_weighted_density,615,1201,0.17174281
CWLD_aq0p5_charge_weighted_density,616,1202,0.17313775
CWLD_aq0p5_charge_weighted_density,617,1203,0.22288549
CWLD_aq0p5_charge_weighted_density,618,1204,0.2783764
CWLD_aq0p5_charge_weighted_density,619,1205,0.22959644
CWLD_aq0p5_charge_weighted_density,620,1210,0.10330558
CWLD_aq0p5_charge_weighted_density,621,1211,0.09951423
CWLD_aq0p5_charge_weighted_density,622,1212,0.10042909
CWLD_aq0p5_charge_weighted_density,623,1213,0.11817141
CWLD_aq0p5_charge_weighted_density,624,1214,0.12067649
CWLD_aq0p5_charge_weighted_density,625,1215,0.13633546
CWLD_aq0p5_charge_weighted_density,626,1221,0.10157408
CWLD_aq0p5_charge_weighted_density,627,1222,0.1177438
CWLD_aq0p5_charge_weighted_density,628,1223,0.103791244
CWLD_aq0p5_charge_weighted_density,629,1224,0.13347429
CWLD_aq0p5_charge_weighted_density,630,1225,0.14763696
CWLD_aq0p5_charge_weighted_density,631,1226,0.20377488
CWLD_aq0p5_charge_weighted_density,632,1227,0.24734691
CWLD_aq0p5_charge_weighted_density,633,1228,0.25743002
CWLD_aq0p5_charge_weighted_density,634,1229,0.30703208
CWLD_aq0p5_charge_weighted_density,635,1236,0.0763886
CWLD_aq0p5_charge_weighted_density,636,1237,0.069543146
CWLD_aq0p5_charge_weighted_density,637,1238,0.05838192
CWLD_aq0p5_charge_weighted_density,638,1239,0.058861148
CWLD_aq0p5_charge_weighted_density,639,1240,0.10263247
CWLD_aq0p5_charge_weighted_density,640,1241,0.13869971
CWLD_aq0p5_charge_weighted_density,641,1242,0.142582
CWLD_aq0p5_charge_weighted_density,642,1243,0.1490289
CWLD_aq0p5_charge_weighted_density,643,1244,0.20346397
CWLD_aq0p5_charge_weighted_density,644,1251,0.06387611
CWLD_aq0p5_charge_weighted_density,645,1252,0.061840545
CWLD_aq0p5_charge_weighted_density,646,1253,0.05564114
CWLD_aq0p5_charge_weighted_density,647,1254,0.057515945
CWLD_aq0p5_charge_weighted_density,648,1255,0.07823031
CWLD_aq0p5_charge_weighted_density,649,1256,0.06458415
CWLD_aq0p5_charge_weighted_density,650,1257,0.06374486
CWLD_aq0p5_charge_weighted_density,651,1258,0.097717516
CWLD_aq0p5_charge_weighted_density,652,1259,0.067715876
CWLD_aq0p5_charge_weighted_density,653,1266,0.05787131
CWLD_aq0p5_charge_weighted_density,654,1267,0.055402026
CWLD_aq0p5_charge_weighted_density,655,1268,0.052795976
CWLD_aq0p5_charge_weighted_density,656,1269,0.057182163
CWLD_aq0p5_charge_weighted_density,657,1270,0.06867138
CWLD_aq0p5_charge_weighted_density,658,1271,0.085601285
CWLD_aq0p5_charge_weighted_density,659,1272,0.07966582
CWLD_aq0p5_charge_weighted_density,660,1273,0.11159438
CWLD_aq0p5_charge_weighted_density,661,1285,0.057353392
CWLD_aq0p5_charge_weighted_density,662,1286,0.06275325
CWLD_aq0p5_charge_weighted_density,663,1287,0.059228618
CWLD_aq0p5_charge_weighted_density,664,1288,0.06945538
CWLD_aq0p5_charge_weighted_density,665,1289,0.07924802
CWLD_aq0p5_charge_weighted_density,666,1290,0.09767134
CWLD_aq0p5_charge_weighted_density,667,1291,0.11207955
CWLD_aq0p5_charge_weighted_density,668,1292,0.11179469
CWLD_aq0p5_charge_weighted_density,669,1293,0.16164277
CWLD_aq0p5_charge_weighted_density,670,1294,0.19998376
CWLD_aq0p5_charge_weighted_density,671,1295,0.21326134
CWLD_aq0p5_charge_weighted_density,672,1309,0.055908952
CWLD_aq0p5_charge_weighted_density,673,1310,0.063625194
CWLD_aq0p5_charge_weighted_density,674,1311,0.06309545
CWLD_aq0p5_charge_weighted_density,675,1312,0.077274315
CWLD_aq0p5_charge_weighted_density,676,1313,0.072220914
CWLD_aq0p5_charge_weighted_density,677,1314,0.089078836
CWLD_aq0p5_charge_weighted_density,678,1315,0.14193456
CWLD_aq0p5_charge_weighted_density,679,1316,0.18524432
CWLD_aq0p5_charge_weighted_density,680,1317,0.17983913
CWLD_aq0p5_charge_weighted_density,681,1324,0.052981965
CWLD_aq0p5_charge_weighted_density,682,1325,0.051444933
CWLD_aq0p5_charge_weighted_density,683,1326,0.05026966
CWLD_aq0p5_charge_weighted_density,684,1327,0.05600062
CWLD_aq0p5_charge_weighted_density,685,1328,0.05302154
CWLD_aq0p5_charge_weighted_density,686,1334,0.049751956
CWLD_aq0p5_charge_weighted_density,687,1335,0.05276425
CWLD_aq0p5_charge_weighted_density,688,1336,0.057229586
CWLD_aq0p5_charge_weighted_density,689,1337,0.064632855
CWLD_aq0p5_charge_weighted_density,690,1338,0.055942707
CWLD_aq0p5_charge_weighted_density,691,1339,0.057410143
CWLD_aq0p5_charge_weighted_density,692,1340,0.059164505
CWLD_aq0p5_charge_weighted_density,693,1341,0.06731582
CWLD_aq0p5_charge_weighted_density,694,1342,0.067556664
CWLD_aq0p5_charge_weighted_density,695,1343,0.07384068
CWLD_aq0p5_charge_weighted_density,696,1344,0.07386793
CWLD_aq0p5_charge_weighted_density,697,1354,0.060682658
CWLD_aq0p5_charge_weighted_density,698,1355,0.070577495
CWLD_aq0p5_charge_weighted_density,699,1356,0.06618575
CWLD_aq0p5_charge_weighted_density,700,1357,0.080623835
CWLD_aq0p5_charge_weighted_density,701,1358,0.09187286
CWLD_aq0p5_charge_weighted_density,702,1359,0.11519363
CWLD_aq0p5_charge_weighted_density,703,1360,0.13185036
CWLD_aq0p5_charge_weighted_density,704,1361,0.12881592
CWLD_aq0p5_charge_weighted_density,705,1362,0.17069767
CWLD_aq0p5_charge_weighted_density,706,1363,0.23689567
CWLD_aq0p5_charge_weighted_density,707,1364,0.20451044
CWLD_aq0p5_charge_weighted_density,708,1378,0.056747533
CWLD_aq0p5_charge_weighted_density,709,1379,0.056960307
CWLD_aq0p5_charge_weighted_density,710,1380,0.05447362
CWLD_aq0p5_charge_weighted_density,711,1381,0.064642675
CWLD_aq0p5_charge_weighted_density,712,1382,0.06333124
CWLD_aq0p5_charge_weighted_density,713,1383,0.07600707
CWLD_aq0p5_charge_weighted_density,714,1384,0.07566081
CWLD_aq0p5_charge_weighted_density,715,1394,0.049753636
CWLD_aq0p5_charge_weighted_density,716,1395,0.05181757
CWLD_aq0p5_charge_weighted_density,717,1396,0.057769164
CWLD_aq0p5_charge_weighted_density,718,1397,0.07394283
CWLD_aq0p5_charge_weighted_density,719,1398,0.055174917
CWLD_aq0p5_charge_weighted_density,720,1399,0.05724251
CWLD_aq0p5_charge_weighted_density,721,1400,0.065663286
CWLD_aq0p5_charge_weighted_density,722,1401,0.06266678
CWLD_aq0p5_charge_weighted_density,723,1402,0.07719453
CWLD_aq0p5_charge_weighted_density,724,1403,0.07018331
CWLD_aq0p5_charge_weighted_density,725,1404,0.07641081
CWLD_aq0p5_charge_weighted_density,726,1414,0.053771026
CWLD_aq0p5_charge_weighted_density,727,1415,0.054887448
CWLD_aq0p5_charge_weighted_density,728,1416,0.06471512
CWLD_aq0p5_charge_weighted_density,729,1417,0.07407777
CWLD_aq0p5_charge_weighted_density,730,1418,0.056831684
CWLD_aq0p5_charge_weighted_density,731,1419,0.06214968
CWLD_aq0p5_charge_weighted_density,732,1420,0.06486432
CWLD_aq0p5_charge_weighted_density,733,1421,0.07017051
CWLD_aq0p5_charge_weighted_density,734,1426,0.0715652
CWLD_aq0p5_charge_weighted_density,735,1427,0.086071715
CWLD_aq0p5_charge_weighted_density,736,1428,0.08997391
CWLD_aq0p5_charge_weighted_density,737,1429,0.10480365
CWLD_aq0p5_charge_weighted_density,738,1430,0.09958394
CWLD_aq0p5_charge_weighted_density,739,1431,0.11568635
CWLD_aq0p5_charge_weighted_density,740,1432,0.10283121
CWLD_aq0p5_charge_weighted_density,741,1433,0.08362506
CWLD_aq0p5_charge_weighted_density,742,1434,0.11385732
CWLD_aq0p5_charge_weighted_density,743,1448,0.08157285
CWLD_aq0p5_charge_weighted_density,744,1449,0.08244411
CWLD_aq0p5_charge_weighted_density,745,1450,0.0822463
CWLD_aq0p5_charge_weighted_density,746,1451,0.08949889
CWLD_aq0p5_charge_weighted_density,747,1452,0.08043344
CWLD_aq0p5_charge_weighted_density,748,1453,0.07128077
CWLD_aq0p5_charge_weighted_density,749,1454,0.07022318
CWLD_aq0p5_charge_weighted_density,750,1455,0.07438182
CWLD_aq0p5_charge_weighted_density,751,1460,0.07825546
CWLD_aq0p5_charge_weighted_density,752,1461,0.08075341
CWLD_aq0p5_charge_weighted_density,753,1462,0.07655383
CWLD_aq0p5_charge_weighted_density,754,1463,0.08492192
CWLD_aq0p5_charge_weighted_density,755,1467,0.07052006
CWLD_aq0p5_charge_weighted_density,756,1468,0.07062012
CWLD_aq0p5_charge_weighted_density,757,1469,0.069337495
CWLD_aq0p5_charge_weighted_density,758,1470,0.078243285
CWLD_aq0p5_charge_weighted_density,759,1471,0.07328307
CWLD_aq0p5_charge_weighted_density,760,1472,0.07085414
CWLD_aq0p5_charge_weighted_density,761,1473,0.08595704
CWLD_aq0p5_charge_weighted_density,762,1474,0.06492109
CWLD_aq0p5_charge_weighted_density,763,1481,0.06314344
CWLD_aq0p5_charge_weighted_density,764,1482,0.063140824
CWLD_aq0p5_charge_weighted_density,765,1483,0.05777453
CWLD_aq0p5_charge_weighted_density,766,1484,0.06485072
CWLD_aq0p5_charge_weighted_density,767,1488,0.054802768
CWLD_aq0p5_charge_weighted_density,768,1489,0.05242814
CWLD_aq0p5_charge_weighted_density,769,1490,0.046567865
CWLD_aq0p5_charge_weighted_density,770,1491,0.055594854
CWLD_aq0p5_charge_weighted_density,771,1492,0.060951725
CWLD_aq0p5_charge_weighted_density,772,1493,0.07907481
CWLD_aq0p5_charge_weighted_density,773,1494,0.09697114
CWLD_aq0p5_charge_weighted_density,774,1495,0.10944967
CWLD_aq0p5_charge_weighted_density,775,1496,0.13175657
CWLD_aq0p5_charge_weighted_density,776,1497,0.14165926
CWLD_aq0p5_charge_weighted_density,777,1498,0.14842506
CWLD_aq0p5_charge_weighted_density,778,1499,0.18773015
CWLD_aq0p5_charge_weighted_density,779,1509,0.04133311
CWLD_aq0p5_charge_weighted_density,780,1510,0.038327407
CWLD_aq0p5_charge_weighted_density,781,1511,0.03982875
CWLD_aq0p5_charge_weighted_density,782,1512,0.042869635
CWLD_aq0p5_charge_weighted_density,783,1513,0.041504007
CWLD_aq0p5_charge_weighted_density,784,1514,0.047791984
CWLD_aq0p5_charge_weighted_density,785,1515,0.05367981
CWLD_aq0p5_charge_weighted_density,786,1516,0.056923606
CWLD_aq0p5_charge_weighted_density,787,1528,0.0483089
CWLD_aq0p5_charge_weighted_density,788,1529,0.0474752
CWLD_aq0p5_charge_weighted_density,789,1530,0.04403016
CWLD_aq0p5_charge_weighted_density,790,1531,0.0467626
CWLD_aq0p5_charge_weighted_density,791,1532,0.056010667
CWLD_aq0p5_charge_weighted_density,792,1533,0.101703845
CWLD_aq0p5_charge_weighted_density,793,1539,0.04976791
CWLD_aq0p5_charge_weighted_density,794,1540,0.05383312
CWLD_aq0p5_charge_weighted_density,795,1541,0.0523496
CWLD_aq0p5_charge_weighted_density,796,1542,0.061000172
CWLD_aq0p5_charge_weighted_density,797,1543,0.062459297
CWLD_aq0p5_charge_weighted_density,798,1549,0.049193636
CWLD_aq0p5_charge_weighted_density,799,1550,0.051271975
CWLD_aq0p5_charge_weighted_density,800,1551,0.05116091
CWLD_aq0p5_charge_weighted_density,801,1552,0.058110647
CWLD_aq0p5_charge_weighted_density,802,1553,0.056549918
CWLD_aq0p5_charge_weighted_density,803,1559,0.051518705
CWLD_aq0p5_charge_weighted_density,804,1560,0.052165583
CWLD_aq0p5_charge_weighted_density,805,1561,0.055654492
CWLD_aq0p5_charge_weighted_density,806,1562,0.061472088
CWLD_aq0p5_charge_weighted_density,807,1563,0.048430435
CWLD_aq0p5_charge_weighted_density,808,1564,0.054897413
CWLD_aq0p5_charge_weighted_density,809,1565,0.05053219
CWLD_aq0p5_charge_weighted_density,810,1566,0.05316209
CWLD_aq0p5_charge_weighted_density,811,1567,0.05612834
CWLD_aq0p5_charge_weighted_density,812,1574,0.055588212
CWLD_aq0p5_charge_weighted_density,813,1575,0.059041798
CWLD_aq0p5_charge_weighted_density,814,1576,0.05903489
CWLD_aq0p5_charge_weighted_density,815,1577,0.06328416
CWLD_aq0p5_charge_weighted_density,816,1578,0.0631387
CWLD_aq0p5_charge_weighted_density,817,1579,0.07786789
CWLD_aq0p5_charge_weighted_density,818,1580,0.10873108
CWLD_aq0p5_charge_weighted_density,819,1581,0.10495215
CWLD_aq0p5_charge_weighted_density,820,1593,0.059422605
CWLD_aq0p5_charge_weighted_density,821,1594,0.06286807
CWLD_aq0p5_charge_weighted_density,822,1595,0.06592328
CWLD_aq0p5_charge_weighted_density,823,1596,0.07271817
CWLD_aq0p5_charge_weighted_density,824,1597,0.06507634
CWLD_aq0p5_charge_weighted_density,825,1598,0.0729058
CWLD_aq0p5_charge_weighted_density,826,1599,0.086317964
CWLD_aq0p5_charge_weighted_density,827,1600,0.12094727
CWLD_aq0p5_charge_weighted_density,828,1601,0.19775678
CWLD_aq0p5_charge_weighted_density,829,1602,0.2670376
CWLD_aq0p5_charge_weighted_density,830,1603,0.22824591
CWLD_aq0p5_charge_weighted_density,831,1617,0.06228326
CWLD_aq0p5_charge_weighted_density,832,1618,0.06712808
CWLD_aq0p5_charge_weighted_density,833,1619,0.07068489
CWLD_aq0p5_charge_weighted_density,834,1620,0.07912063
CWLD_aq0p5_charge_weighted_density,835,1621,0.06832296
CWLD_aq0p5_charge_weighted_density,836,1622,0.072522976
CWLD_aq0p5_charge_weighted_density,837,1623,0.086346865
CWLD_aq0p5_charge_weighted_density,838,1624,0.08927212
CWLD_aq0p5_charge_weighted_density,839,1625,0.09593091
CWLD_aq0p5_charge_weighted_density,840,1626,0.09553157
CWLD_aq0p5_charge_weighted_density,841,1634,0.07001003
CWLD_aq0p5_charge_weighted_density,842,1635,0.07659944
CWLD_aq0p5_charge_weighted_density,843,1636,0.085452884
CWLD_aq0p5_charge_weighted_density,844,1637,0.099885546
CWLD_aq0p5_charge_weighted_density,845,1638,0.07310055
CWLD_aq0p5_charge_weighted_density,846,1639,0.08298751
CWLD_aq0p5_charge_weighted_density,847,1640,0.0746863
